transaction_id,date,region,channel,customer_id,customer_segment,product_id,product_name,product_category,quantity,unit_price,unit_cost,revenue,gross_profit,month,year,quarter
T003032,2025-11-26,関東,法人,C0056,大企業,P005,ヘルメット,安全用品,1,6460,4200,6460,2260,2025-11,2025,Q4
T003033,2025-09-10,近畿,店舗,C0076,個人,P005,ヘルメット,安全用品,1,6460,4200,6460,2260,2025-09,2025,Q3
T003034,2025-08-18,関東,店舗,C0024,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-08,2025,Q3
T003035,2024-09-06,中国,店舗,C0172,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-09,2024,Q3
T003036,2025-03-16,北海道,店舗,C0181,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-03,2025,Q1
T003037,2025-06-16,北海道,EC,C0147,個人,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2025-06,2025,Q2
T003038,2024-07-14,関東,EC,C0117,個人,P001,高耐久ノートPC,IT機器,3,135000,98000,405000,111000,2024-07,2024,Q3
T003039,2025-11-20,四国,EC,C0036,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2025-11,2025,Q4
T003040,2025-06-02,中国,EC,C0048,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-06,2025,Q2
T003041,2024-03-10,近畿,店舗,C0161,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-03,2024,Q1
T003042,2025-09-30,関東,法人,C0163,個人,P005,ヘルメット,安全用品,3,5780,4200,17340,4740,2025-09,2025,Q3
T003043,2025-02-02,近畿,店舗,C0161,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-02,2025,Q1
T003044,2025-11-02,北海道,店舗,C0229,中小企業,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2025-11,2025,Q4
T003045,2026-01-29,近畿,EC,C0076,個人,P005,ヘルメット,安全用品,4,6800,4200,27200,10400,2026-01,2026,Q1
T003046,2024-07-21,中部,EC,C0070,個人,P005,ヘルメット,安全用品,4,6800,4200,27200,10400,2024-07,2024,Q3
T003047,2024-05-27,中国,店舗,C0202,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-05,2024,Q2
T003048,2025-04-16,中国,EC,C0189,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-04,2025,Q2
T003049,2025-10-16,中部,店舗,C0228,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2025-10,2025,Q4
T003050,2024-07-17,東北,EC,C0099,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-07,2024,Q3
T003051,2025-03-01,関東,法人,C0159,個人,P005,ヘルメット,安全用品,1,6460,4200,6460,2260,2025-03,2025,Q1
T003052,2025-10-27,関東,EC,C0094,中小企業,P009,耐水メモ帳,文具,1,980,520,980,460,2025-10,2025,Q4
T003053,2025-05-06,中部,店舗,C0144,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2025-05,2025,Q2
T003054,2024-05-21,中部,EC,C0036,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-05,2024,Q2
T003055,2024-11-08,関東,店舗,C0139,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-11,2024,Q4
T003056,2024-06-13,中部,法人,C0123,中小企業,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-06,2024,Q2
T003057,2024-11-09,中部,法人,C0193,個人,P006,安全ベスト,安全用品,3,3040,1900,9120,3420,2024-11,2024,Q4
T003058,2024-01-21,関東,店舗,C0083,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2024-01,2024,Q1
T003059,2024-03-22,近畿,店舗,C0069,中小企業,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-03,2024,Q1
T003060,2025-08-03,東北,店舗,C0109,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-08,2025,Q3
T003061,2024-05-10,関東,EC,C0017,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-05,2024,Q2
T003062,2025-08-21,東北,店舗,C0116,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-08,2025,Q3
T003063,2025-12-30,九州,EC,C0135,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-12,2025,Q4
T003064,2024-10-31,中部,EC,C0182,大企業,P005,ヘルメット,安全用品,3,6460,4200,19380,6780,2024-10,2024,Q4
T003065,2025-01-05,北海道,EC,C0212,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-01,2025,Q1
T003066,2025-01-18,関東,EC,C0075,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-01,2025,Q1
T003067,2025-03-20,東北,法人,C0095,中小企業,P001,高耐久ノートPC,IT機器,2,124200,98000,248400,52400,2025-03,2025,Q1
T003068,2025-02-28,九州,法人,C0049,中小企業,P003,測量用GNSS受信機,計測機器,1,617500,510000,617500,107500,2025-02,2025,Q1
T003069,2024-06-09,中部,EC,C0023,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2024-06,2024,Q2
T003070,2024-06-26,東北,EC,C0230,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2024-06,2024,Q2
T003071,2025-09-20,中部,EC,C0020,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2025-09,2025,Q3
T003072,2025-12-08,関東,EC,C0071,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2025-12,2025,Q4
T003073,2025-05-04,東北,EC,C0038,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-05,2025,Q2
T003074,2024-11-22,関東,EC,C0224,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-11,2024,Q4
T003075,2025-08-20,近畿,EC,C0161,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-08,2025,Q3
T003076,2024-10-15,関東,法人,C0107,個人,P006,安全ベスト,安全用品,1,3040,1900,3040,1140,2024-10,2024,Q4
T003077,2025-08-15,東北,EC,C0122,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-08,2025,Q3
T003078,2025-10-25,北海道,法人,C0114,個人,P004,ドローンバッテリー,ドローン,1,25200,18000,25200,7200,2025-10,2025,Q4
T003079,2025-07-26,関東,店舗,C0075,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-07,2025,Q3
T003080,2025-07-26,中部,EC,C0006,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2025-07,2025,Q3
T003081,2024-12-19,中国,法人,C0214,中小企業,P002,現場用タブレット,IT機器,1,93100,72000,93100,21100,2024-12,2024,Q4
T003082,2024-01-28,関東,EC,C0106,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-01,2024,Q1
T003083,2024-02-12,中部,EC,C0168,大企業,P002,現場用タブレット,IT機器,1,93100,72000,93100,21100,2024-02,2024,Q1
T003084,2025-11-11,東北,EC,C0084,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-11,2025,Q4
T003085,2025-02-26,九州,EC,C0171,個人,P009,耐水メモ帳,文具,2,980,520,1960,920,2025-02,2025,Q1
T003086,2025-08-20,近畿,店舗,C0118,中小企業,P006,安全ベスト,安全用品,4,3200,1900,12800,5200,2025-08,2025,Q3
T003087,2024-06-25,近畿,EC,C0034,中小企業,P003,測量用GNSS受信機,計測機器,1,650000,510000,650000,140000,2024-06,2024,Q2
T003088,2025-06-12,中部,EC,C0044,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-06,2025,Q2
T003089,2025-09-01,中部,EC,C0124,個人,P009,耐水メモ帳,文具,1,980,520,980,460,2025-09,2025,Q3
T003090,2025-05-08,北海道,店舗,C0074,大企業,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2025-05,2025,Q2
T003091,2024-07-16,東北,店舗,C0038,個人,P001,高耐久ノートPC,IT機器,3,135000,98000,405000,111000,2024-07,2024,Q3
T003092,2025-09-01,関東,店舗,C0117,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-09,2025,Q3
T003093,2025-07-30,関東,EC,C0183,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2025-07,2025,Q3
T003094,2025-05-31,関東,店舗,C0047,大企業,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2025-05,2025,Q2
T003095,2025-05-28,関東,EC,C0042,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-05,2025,Q2
T003096,2024-01-22,関東,店舗,C0011,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2024-01,2024,Q1
T003097,2024-04-21,九州,EC,C0113,中小企業,P002,現場用タブレット,IT機器,2,98000,72000,196000,52000,2024-04,2024,Q2
T003098,2024-02-26,関東,EC,C0048,個人,P006,安全ベスト,安全用品,3,3200,1900,9600,3900,2024-02,2024,Q1
T003099,2024-03-06,中部,法人,C0182,大企業,P006,安全ベスト,安全用品,2,2720,1900,5440,1640,2024-03,2024,Q1
T003100,2024-04-07,関東,EC,C0082,中小企業,P005,ヘルメット,安全用品,3,6800,4200,20400,7800,2024-04,2024,Q2
T003101,2024-05-23,関東,EC,C0096,個人,P001,高耐久ノートPC,IT機器,3,135000,98000,405000,111000,2024-05,2024,Q2
T003102,2025-03-10,関東,EC,C0042,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-03,2025,Q1
T003103,2025-09-28,四国,店舗,C0032,個人,P004,ドローンバッテリー,ドローン,2,27160,18000,54320,18320,2025-09,2025,Q3
T003104,2025-11-09,中部,店舗,C0239,大企業,P004,ドローンバッテリー,ドローン,1,26600,18000,26600,8600,2025-11,2025,Q4
T003105,2024-03-26,中国,店舗,C0038,個人,P002,現場用タブレット,IT機器,1,93100,72000,93100,21100,2024-03,2024,Q1
T003106,2025-08-10,中国,EC,C0040,中小企業,P003,測量用GNSS受信機,計測機器,1,650000,510000,650000,140000,2025-08,2025,Q3
T003107,2024-12-09,近畿,法人,C0190,中小企業,P006,安全ベスト,安全用品,1,2880,1900,2880,980,2024-12,2024,Q4
T003108,2024-10-20,九州,EC,C0130,個人,P009,耐水メモ帳,文具,4,980,520,3920,1840,2024-10,2024,Q4
T003109,2025-07-24,北海道,店舗,C0181,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2025-07,2025,Q3
T003110,2025-10-11,東北,店舗,C0230,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-10,2025,Q4
T003111,2025-09-02,関東,店舗,C0194,個人,P001,高耐久ノートPC,IT機器,4,135000,98000,540000,148000,2025-09,2025,Q3
T003112,2025-12-04,九州,店舗,C0205,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-12,2025,Q4
T003113,2024-08-30,中国,店舗,C0233,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-08,2024,Q3
T003114,2025-07-14,近畿,店舗,C0177,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-07,2025,Q3
T003115,2024-02-01,関東,EC,C0123,中小企業,P007,レーザー距離計,計測機器,2,52000,36000,104000,32000,2024-02,2024,Q1
T003116,2025-01-25,関東,法人,C0174,中小企業,P006,安全ベスト,安全用品,2,3040,1900,6080,2280,2025-01,2025,Q1
T003117,2024-10-03,近畿,店舗,C0079,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-10,2024,Q4
T003118,2025-06-15,九州,店舗,C0159,個人,P004,ドローンバッテリー,ドローン,3,28000,18000,84000,30000,2025-06,2025,Q2
T003119,2024-06-02,関東,EC,C0092,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-06,2024,Q2
T003120,2025-01-17,中国,EC,C0015,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-01,2025,Q1
T003121,2024-03-08,関東,EC,C0050,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-03,2024,Q1
T003122,2024-08-01,近畿,店舗,C0057,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2024-08,2024,Q3
T003123,2025-10-16,中国,EC,C0051,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-10,2025,Q4
T003124,2025-01-10,東北,EC,C0138,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-01,2025,Q1
T003125,2026-01-13,近畿,店舗,C0132,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2026-01,2026,Q1
T003126,2024-07-31,近畿,店舗,C0126,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-07,2024,Q3
T003127,2024-03-19,関東,店舗,C0155,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-03,2024,Q1
T003128,2025-12-26,中国,EC,C0015,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-12,2025,Q4
T003129,2025-09-19,関東,EC,C0102,個人,P006,安全ベスト,安全用品,4,3200,1900,12800,5200,2025-09,2025,Q3
T003130,2025-08-26,関東,EC,C0219,個人,P009,耐水メモ帳,文具,2,980,520,1960,920,2025-08,2025,Q3
T003131,2026-02-20,東北,EC,C0099,個人,P003,測量用GNSS受信機,計測機器,1,650000,510000,650000,140000,2026-02,2026,Q1
T003132,2025-01-15,関東,EC,C0073,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-01,2025,Q1
T003133,2025-11-10,東北,店舗,C0079,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-11,2025,Q4
T003134,2024-02-27,九州,法人,C0056,大企業,P007,レーザー距離計,計測機器,1,46800,36000,46800,10800,2024-02,2024,Q1
T003135,2024-01-26,九州,EC,C0190,中小企業,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-01,2024,Q1
T003136,2025-03-22,北海道,法人,C0074,大企業,P005,ヘルメット,安全用品,3,5576,4200,16728,4128,2025-03,2025,Q1
T003137,2024-03-06,四国,法人,C0187,中小企業,P010,ワークグローブ,安全用品,3,1140,650,3420,1470,2024-03,2024,Q1
T003138,2026-01-29,関東,法人,C0187,中小企業,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2026-01,2026,Q1
T003139,2024-09-10,近畿,店舗,C0214,中小企業,P004,ドローンバッテリー,ドローン,3,26600,18000,79800,25800,2024-09,2024,Q3
T003140,2024-02-13,中部,EC,C0023,個人,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2024-02,2024,Q1
T003141,2024-04-06,東北,EC,C0078,大企業,P007,レーザー距離計,計測機器,1,49400,36000,49400,13400,2024-04,2024,Q2
T003142,2025-07-07,北海道,EC,C0223,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2025-07,2025,Q3
T003143,2024-08-14,九州,店舗,C0086,中小企業,P009,耐水メモ帳,文具,1,980,520,980,460,2024-08,2024,Q3
T003144,2026-02-12,東北,EC,C0152,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2026-02,2026,Q1
T003145,2025-11-09,中国,店舗,C0002,個人,P006,安全ベスト,安全用品,4,3200,1900,12800,5200,2025-11,2025,Q4
T003146,2025-03-11,関東,店舗,C0235,中小企業,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-03,2025,Q1
T003147,2025-08-23,北海道,EC,C0045,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-08,2025,Q3
T003148,2025-01-13,中部,EC,C0182,大企業,P003,測量用GNSS受信機,計測機器,2,617500,510000,1235000,215000,2025-01,2025,Q1
T003149,2024-06-26,関東,店舗,C0235,中小企業,P008,ポータブル電源,現場用品,3,62000,44000,186000,54000,2024-06,2024,Q2
T003150,2025-03-02,近畿,店舗,C0048,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2025-03,2025,Q1
T003151,2025-12-09,近畿,法人,C0142,個人,P006,安全ベスト,安全用品,1,2880,1900,2880,980,2025-12,2025,Q4
T003152,2024-11-02,近畿,EC,C0211,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-11,2024,Q4
T003153,2026-02-17,関東,EC,C0127,中小企業,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2026-02,2026,Q1
T003154,2025-05-18,関東,店舗,C0119,中小企業,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-05,2025,Q2
T003155,2024-09-24,九州,法人,C0203,大企業,P010,ワークグローブ,安全用品,3,984,650,2952,1002,2024-09,2024,Q3
T003156,2025-08-08,北海道,EC,C0068,個人,P005,ヘルメット,安全用品,3,6800,4200,20400,7800,2025-08,2025,Q3
T003157,2024-01-08,九州,店舗,C0164,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-01,2024,Q1
T003158,2025-05-22,近畿,店舗,C0032,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2025-05,2025,Q2
T003159,2025-04-20,東北,EC,C0107,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-04,2025,Q2
T003160,2024-10-23,中部,店舗,C0233,個人,P003,測量用GNSS受信機,計測機器,1,650000,510000,650000,140000,2024-10,2024,Q4
T003161,2024-06-12,関東,法人,C0008,中小企業,P001,高耐久ノートPC,IT機器,2,121500,98000,243000,47000,2024-06,2024,Q2
T003162,2025-04-29,関東,店舗,C0071,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2025-04,2025,Q2
T003163,2025-08-19,近畿,店舗,C0018,個人,P001,高耐久ノートPC,IT機器,4,135000,98000,540000,148000,2025-08,2025,Q3
T003164,2024-03-12,四国,店舗,C0093,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-03,2024,Q1
T003165,2025-07-20,東北,EC,C0145,中小企業,P007,レーザー距離計,計測機器,2,52000,36000,104000,32000,2025-07,2025,Q3
T003166,2025-07-12,中部,店舗,C0067,個人,P008,ポータブル電源,現場用品,3,62000,44000,186000,54000,2025-07,2025,Q3
T003167,2024-08-25,東北,法人,C0122,個人,P010,ワークグローブ,安全用品,3,1140,650,3420,1470,2024-08,2024,Q3
T003168,2024-04-13,関東,店舗,C0096,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-04,2024,Q2
T003169,2024-07-28,関東,店舗,C0148,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-07,2024,Q3
T003170,2025-07-07,中部,店舗,C0067,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-07,2025,Q3
T003171,2025-04-12,中国,店舗,C0015,個人,P004,ドローンバッテリー,ドローン,2,28000,18000,56000,20000,2025-04,2025,Q2
T003172,2025-03-29,関東,店舗,C0119,中小企業,P007,レーザー距離計,計測機器,1,50440,36000,50440,14440,2025-03,2025,Q1
T003173,2024-09-24,関東,店舗,C0092,個人,P002,現場用タブレット,IT機器,1,95060,72000,95060,23060,2024-09,2024,Q3
T003174,2025-01-20,四国,店舗,C0070,個人,P002,現場用タブレット,IT機器,2,98000,72000,196000,52000,2025-01,2025,Q1
T003175,2026-02-13,中国,EC,C0163,個人,P007,レーザー距離計,計測機器,2,52000,36000,104000,32000,2026-02,2026,Q1
T003176,2025-01-21,中部,EC,C0013,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-01,2025,Q1
T003177,2024-09-15,関東,店舗,C0136,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-09,2024,Q3
T003178,2024-10-09,中部,店舗,C0020,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-10,2024,Q4
T003179,2025-09-17,中部,EC,C0197,個人,P003,測量用GNSS受信機,計測機器,1,650000,510000,650000,140000,2025-09,2025,Q3
T003180,2024-02-09,中部,店舗,C0196,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-02,2024,Q1
T003181,2025-04-30,北海道,店舗,C0193,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-04,2025,Q2
T003182,2024-08-07,近畿,EC,C0083,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-08,2024,Q3
T003183,2024-05-08,中国,EC,C0070,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-05,2024,Q2
T003184,2025-06-03,東北,法人,C0025,個人,P001,高耐久ノートPC,IT機器,1,114750,98000,114750,16750,2025-06,2025,Q2
T003185,2025-09-04,北海道,店舗,C0091,個人,P009,耐水メモ帳,文具,1,951,520,951,431,2025-09,2025,Q3
T003186,2025-11-18,関東,店舗,C0036,個人,P008,ポータブル電源,現場用品,2,62000,44000,124000,36000,2025-11,2025,Q4
T003187,2025-09-10,四国,店舗,C0096,個人,P009,耐水メモ帳,文具,1,931,520,931,411,2025-09,2025,Q3
T003188,2025-09-04,関東,店舗,C0088,中小企業,P002,現場用タブレット,IT機器,1,93100,72000,93100,21100,2025-09,2025,Q3
T003189,2024-09-16,東北,法人,C0027,個人,P010,ワークグローブ,安全用品,2,1200,650,2400,1100,2024-09,2024,Q3
T003190,2024-12-31,中部,EC,C0129,個人,P009,耐水メモ帳,文具,5,980,520,4900,2300,2024-12,2024,Q4
T003191,2026-01-27,東北,EC,C0049,中小企業,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2026-01,2026,Q1
T003192,2025-06-27,東北,法人,C0107,個人,P002,現場用タブレット,IT機器,1,93100,72000,93100,21100,2025-06,2025,Q2
T003193,2025-10-10,中部,店舗,C0020,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-10,2025,Q4
T003194,2025-06-07,九州,法人,C0034,中小企業,P002,現場用タブレット,IT機器,2,93100,72000,186200,42200,2025-06,2025,Q2
T003195,2024-01-16,東北,店舗,C0090,個人,P009,耐水メモ帳,文具,1,980,520,980,460,2024-01,2024,Q1
T003196,2024-05-08,四国,EC,C0093,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-05,2024,Q2
T003197,2025-07-28,中国,EC,C0114,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2025-07,2025,Q3
T003198,2024-04-18,北海道,EC,C0045,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-04,2024,Q2
T003199,2025-06-16,中部,店舗,C0191,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-06,2025,Q2
T003200,2025-10-31,関東,店舗,C0033,中小企業,P007,レーザー距離計,計測機器,2,52000,36000,104000,32000,2025-10,2025,Q4
T003201,2024-09-25,近畿,店舗,C0177,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-09,2024,Q3
T003202,2024-06-10,九州,法人,C0033,中小企業,P010,ワークグローブ,安全用品,3,1020,650,3060,1110,2024-06,2024,Q2
T003203,2024-09-16,中部,店舗,C0021,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-09,2024,Q3
T003204,2024-04-11,東北,EC,C0196,個人,P003,測量用GNSS受信機,計測機器,1,650000,510000,650000,140000,2024-04,2024,Q2
T003205,2025-05-20,四国,店舗,C0005,個人,P007,レーザー距離計,計測機器,3,52000,36000,156000,48000,2025-05,2025,Q2
T003206,2026-01-04,中部,店舗,C0011,個人,P010,ワークグローブ,安全用品,2,1200,650,2400,1100,2026-01,2026,Q1
T003207,2025-07-24,北海道,EC,C0009,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-07,2025,Q3
T003208,2024-09-03,近畿,法人,C0121,大企業,P008,ポータブル電源,現場用品,1,55800,44000,55800,11800,2024-09,2024,Q3
T003209,2025-10-01,関東,店舗,C0065,中小企業,P006,安全ベスト,安全用品,4,3200,1900,12800,5200,2025-10,2025,Q4
T003210,2025-06-20,東北,法人,C0078,大企業,P001,高耐久ノートPC,IT機器,1,121500,98000,121500,23500,2025-06,2025,Q2
T003211,2024-05-10,関東,法人,C0201,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-05,2024,Q2
T003212,2024-12-18,関東,EC,C0155,中小企業,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2024-12,2024,Q4
T003213,2024-07-14,中国,EC,C0231,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2024-07,2024,Q3
T003214,2025-10-27,中国,店舗,C0172,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2025-10,2025,Q4
T003215,2025-01-16,関東,EC,C0024,個人,P006,安全ベスト,安全用品,5,3200,1900,16000,6500,2025-01,2025,Q1
T003216,2025-10-06,中国,EC,C0192,個人,P004,ドローンバッテリー,ドローン,2,28000,18000,56000,20000,2025-10,2025,Q4
T003217,2024-08-14,東北,店舗,C0091,個人,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2024-08,2024,Q3
T003218,2025-12-01,中部,EC,C0129,個人,P009,耐水メモ帳,文具,2,980,520,1960,920,2025-12,2025,Q4
T003219,2025-04-20,九州,店舗,C0130,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-04,2025,Q2
T003220,2025-04-21,北海道,法人,C0026,個人,P004,ドローンバッテリー,ドローン,1,26600,18000,26600,8600,2025-04,2025,Q2
T003221,2024-09-21,関東,EC,C0136,中小企業,P002,現場用タブレット,IT機器,1,95060,72000,95060,23060,2024-09,2024,Q3
T003222,2025-01-06,関東,法人,C0050,中小企業,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-01,2025,Q1
T003223,2025-04-30,北海道,店舗,C0231,個人,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2025-04,2025,Q2
T003224,2025-03-09,関東,店舗,C0186,個人,P008,ポータブル電源,現場用品,1,60140,44000,60140,16140,2025-03,2025,Q1
T003225,2025-10-07,九州,EC,C0055,中小企業,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2025-10,2025,Q4
T003226,2024-07-29,関東,法人,C0094,中小企業,P006,安全ベスト,安全用品,3,2720,1900,8160,2460,2024-07,2024,Q3
T003227,2025-07-25,東北,店舗,C0113,中小企業,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2025-07,2025,Q3
T003228,2025-01-11,四国,店舗,C0047,大企業,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2025-01,2025,Q1
T003229,2025-01-29,東北,EC,C0109,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-01,2025,Q1
T003230,2025-03-25,中国,EC,C0059,中小企業,P008,ポータブル電源,現場用品,3,62000,44000,186000,54000,2025-03,2025,Q1
T003231,2024-12-29,東北,店舗,C0195,中小企業,P009,耐水メモ帳,文具,2,980,520,1960,920,2024-12,2024,Q4
T003232,2025-04-01,近畿,店舗,C0120,個人,P002,現場用タブレット,IT機器,2,98000,72000,196000,52000,2025-04,2025,Q2
T003233,2025-12-25,中部,法人,C0035,中小企業,P004,ドローンバッテリー,ドローン,2,25200,18000,50400,14400,2025-12,2025,Q4
T003234,2025-12-28,北海道,店舗,C0093,個人,P009,耐水メモ帳,文具,1,980,520,980,460,2025-12,2025,Q4
T003235,2024-08-13,中国,EC,C0022,個人,P004,ドローンバッテリー,ドローン,2,28000,18000,56000,20000,2024-08,2024,Q3
T003236,2024-05-10,近畿,EC,C0030,中小企業,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2024-05,2024,Q2
T003237,2025-08-10,関東,EC,C0117,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-08,2025,Q3
